"aircraft_type","altitude","callsign","datetime","destination","heading","id","is_on_ground","latitude","longitude","mode_s_address","origin","registration","source","source_data_type","source_flight_id","source_update_type","speed","squawk","timestamp","vertical_speed"
"B752",34229,,"2017-04-16T02:08:37",,,1005759763,false,27.8854,-83.6104,"A91616",,"N685DA","adsbexchange","2","11081238",,490,"1367",1492308517,-834
"B752",29375,"z.NO-A91616","2017-04-16T02:09:51",,0,1005768686,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492308591,0
"B752",25550,"z.NO-A91616","2017-04-16T02:10:54",,0,1005779102,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492308654,0
"B752",29625,,"2017-04-16T02:11:14",,,1005774383,false,27.8692,-83.305,"A91616",,"N685DA","adsbexchange","2","11081238",,490,"1367",1492308674,-845
"B752",24000,"z.NO-A91616","2017-04-16T02:11:53",,0,1005789684,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492308713,0
"B752",23925,,"2017-04-16T02:12:00",,,1005795545,false,27.8531,-82.9972,"A91616",,"N685DA","adsbexchange","2","11081238",,490,"1367",1492308720,-845
"B752",25300,,"2017-04-16T02:12:11",,,1005784990,false,27.8614,-83.1601,"A91616",,"N685DA","adsbexchange","2","11081238",,490,"1367",1492308731,-845
"B752",22650,"z.NO-A91616","2017-04-16T02:12:52",,0,1005800202,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492308772,0
"B752",22663,,"2017-04-16T02:12:59",,,1005806154,false,27.8442,-82.8509,"A91616",,"N685DA","adsbexchange","2","11081238",,481,"1367",1492308779,-1525
"B752",21225,"z.NO-A91616","2017-04-16T02:13:53",,0,1005810643,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492308833,0
"B752",21100,,"2017-04-16T02:14:37",,,1005816467,false,27.8361,-82.7103,"A91616",,"N685DA","adsbexchange","2","11081238",,465,"1367",1492308877,-1338
"B752",18375,"z.NO-A91616","2017-04-16T02:15:52",,0,1005829243,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492308952,0
"B752",18075,,"2017-04-16T02:16:02",,,1005824502,false,27.8486,-82.4042,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"1367",1492308962,-979
"B752",19575,,"2017-04-16T02:16:08",,,1005820489,false,27.855,-82.5586,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"1367",1492308968,-979
"B752",16775,,"2017-04-16T02:17:00",,,1005834835,false,27.9016,-82.2816,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"1367",1492309020,-979
"B752",15600,"z.NO-A91616","2017-04-16T02:17:55",,0,1005839667,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492309075,0
"B752",15500,,"2017-04-16T02:17:57",,,1005845356,false,27.9421,-82.1567,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"0657",1492309077,-979
"B752",14350,"z.NO-A91616","2017-04-16T02:18:56",,0,1005849931,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492309136,0
"B752",14225,,"2017-04-16T02:19:32",,,1005855709,false,27.9712,-82.0392,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"1367",1492309172,-979
"B752",13125,"z.NO-A91616","2017-04-16T02:19:55",,0,1005860290,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492309195,0
"B752",13100,,"2017-04-16T02:19:59",,,1005866130,false,28.0343,-81.9133,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"1367",1492309199,-979
"B752",12500,"z.NO-A91616","2017-04-16T02:20:51",,0,1005870695,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492309251,0
"B752",12325,,"2017-04-16T02:21:02",,,1005876498,false,28.0791,-81.8206,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"1367",1492309262,-979
"B752",11400,"z.NO-A91616","2017-04-16T02:21:55",,0,1005881079,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492309315,0
"B752",11325,,"2017-04-16T02:21:58",,,1005886744,false,28.1299,-81.7254,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"1367",1492309318,-979
"B752",10625,"z.NO-A91616","2017-04-16T02:22:51",,0,1005895508,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492309371,0
"B752",10625,,"2017-04-16T02:23:38",,,1005890917,false,28.1848,-81.6378,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"1367",1492309418,-979
"B752",9475,,"2017-04-16T02:23:46",,,1005901285,false,28.2206,-81.5823,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"1367",1492309426,-979
"B752",8675,"z.NO-A91616","2017-04-16T02:24:56",,0,1005906037,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492309496,0
"B752",8725,,"2017-04-16T02:25:58",,,1005915658,false,28.3201,-81.4303,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"1367",1492309558,-979
"B752",8700,,"2017-04-16T02:26:14",,,1005911720,false,28.2802,-81.4898,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"1367",1492309574,-979
"B752",8725,"z.NO-A91616","2017-04-16T02:26:54",,0,1005920437,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492309614,0
"B752",8725,,"2017-04-16T02:27:02",,,1005925932,false,28.3838,-81.4138,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"1367",1492309622,-979
"B752",8275,"z.NO-A91616","2017-04-16T02:27:54",,0,1005930626,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492309674,0
"B752",8075,,"2017-04-16T02:28:00",,,1005936278,false,28.4566,-81.4245,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"1367",1492309680,-979
"B752",6650,"z.NO-A91616","2017-04-16T02:28:54",,0,1005940974,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492309734,0
"B752",6550,,"2017-04-16T02:28:55",,,1005946739,false,28.5214,-81.4238,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"1367",1492309735,-979
"B752",5500,"z.NO-A91616","2017-04-16T02:29:55",,0,1005951345,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492309795,0
"B752",4400,"z.NO-A91616","2017-04-16T02:30:54",,0,1005961668,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492309854,0
"B752",4275,,"2017-04-16T02:30:59",,,1005967465,false,28.6522,-81.4236,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"1367",1492309859,-979
"B752",5375,,"2017-04-16T02:31:16",,,1005957105,false,28.5917,-81.4234,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"1367",1492309876,-979
"B752",3450,,"2017-04-16T02:32:38",,,1005971535,false,28.6996,-81.3944,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"1367",1492309958,-979
"B752",2775,"z.NO-A91616","2017-04-16T02:32:54",,0,1005980336,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492309974,0
"B752",2700,,"2017-04-16T02:33:39",,,1005975472,false,28.6376,-81.3515,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"1367",1492310019,-979
"B752",2200,"z.NO-A91616","2017-04-16T02:33:55",,0,1005986536,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492310035,0
"B752",2200,,"2017-04-16T02:34:39",,,1005992247,false,28.5837,-81.3354,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"1367",1492310079,-979
"B752",2150,"z.NO-A91616","2017-04-16T02:34:55",,0,1005997025,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492310095,0
"B752",2075,,"2017-04-16T02:34:57",,,1006002807,false,28.5464,-81.3241,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"1367",1492310097,-979
"B752",950,,"2017-04-16T02:36:28",,,1006006873,false,28.5188,-81.3271,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"1367",1492310188,-979
"B752",375,"z.NO-A91616","2017-04-16T02:36:52",,0,1006011697,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492310212,0
"B752",0,"z.NO-A91616","2017-04-16T02:37:11",,0,1006061801,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492310231,0
"B752",-100,"z.NO-A91616","2017-04-16T02:37:35",,0,1006021986,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492310255,0
"B752",-100,"z.NO-A91616","2017-04-16T02:37:35",,0,1006040869,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492310255,0
"B752",-100,"z.NO-A91616","2017-04-16T02:37:35",,0,1006051137,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"1367",1492310255,0
"B752",300,,"2017-04-16T02:37:38",,,1006017263,false,28.4773,-81.3276,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"1367",1492310258,-979
"B752",0,,"2017-04-16T02:38:14",,,1006027672,false,28.4559,-81.327,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"1367",1492310294,-979
"B752",1750,"z.NO-A91616","2017-04-16T10:51:58",,0,1010482242,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"0000",1492339918,0
"B752",1850,,"2017-04-16T10:52:39",,,1010470713,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2654",1492339959,
"B752",4275,,"2017-04-16T10:53:38",,,1010483397,false,28.36,-81.3856,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492340018,
"B752",7175,,"2017-04-16T10:54:39",,,1010488329,false,28.3555,-81.4767,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492340079,
"B752",9450,,"2017-04-16T10:55:01",,,1010493291,false,28.3592,-81.5509,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492340101,
"B752",10500,,"2017-04-16T10:56:01",,,1010498254,false,28.3863,-81.6577,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492340161,
"B752",13500,,"2017-04-16T10:57:00",,,1010503181,false,28.418,-81.7785,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492340220,
"B752",16075,,"2017-04-16T10:57:58",,,1010508116,false,28.4503,-81.8905,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492340278,
"B752",20800,,"2017-04-16T10:59:54",,,1010517991,false,28.538,-82.1004,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492340394,
"B752",18325,,"2017-04-16T11:00:14",,,1010513041,false,28.5001,-82.0006,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492340414,
"B752",22625,,"2017-04-16T11:00:53",,,1010522972,false,28.5804,-82.2204,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492340453,
"B752",24300,,"2017-04-16T11:02:00",,,1010527901,false,28.6278,-82.3427,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492340520,
"B752",25550,,"2017-04-16T11:03:39",,,1010532879,false,28.6776,-82.4696,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492340619,
"B752",27400,,"2017-04-16T11:03:57",,,1010537886,false,28.7244,-82.5914,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492340637,
"B752",27425,"z.NO-A91616","2017-04-16T11:04:09",,0,1010547715,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492340649,0
"B752",28825,,"2017-04-16T11:05:33",,,1010549824,false,28.7757,-82.7242,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492340733,
"B752",31400,"z.NO-A91616","2017-04-16T11:06:39",,0,1010602964,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492340799,0
"B752",31400,"z.NO-A91616","2017-04-16T11:06:39",,0,1010607771,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492340799,0
"B752",30250,,"2017-04-16T11:07:12",,,1010554780,false,28.8193,-82.8379,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492340832,
"B752",31950,,"2017-04-16T11:08:13",,,1010559725,false,28.8667,-82.9641,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492340893,
"B752",33075,,"2017-04-16T11:09:13",,,1010564740,false,28.9099,-83.085,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492340953,
"B752",34000,,"2017-04-16T11:10:09",,,1010569739,false,28.9568,-83.2018,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492341009,
"B752",34000,,"2017-04-16T11:11:12",,,1010574756,false,29.0036,-83.3244,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492341072,
"B752",34000,,"2017-04-16T11:11:35",,,1010579788,false,29.0455,-83.4342,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492341095,
"B752",34000,,"2017-04-16T11:11:59",,,1010584814,false,29.0948,-83.564,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492341119,
"B752",34000,,"2017-04-16T11:14:14",,,1010589887,false,29.139,-83.6822,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492341254,
"B752",34000,,"2017-04-16T11:14:24",,,1010595002,false,29.1764,-83.7903,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492341264,
"B752",34000,,"2017-04-16T11:15:32",,,1010611665,false,29.2277,-83.9232,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492341332,
"B752",34000,,"2017-04-16T11:16:36",,,1010616710,false,29.2765,-84.0493,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492341396,
"B752",34000,"z.NO-A91616","2017-04-16T11:16:55",,0,1010625594,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492341415,0
"B752",34000,,"2017-04-16T11:16:58",,,1010628935,false,29.3168,-84.1632,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492341418,
"B752",34000,,"2017-04-16T11:17:58",,,1010634100,false,29.3614,-84.2825,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492341478,
"B752",34000,,"2017-04-16T11:18:54",,,1010639220,false,29.4006,-84.3897,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492341534,
"B752",34000,"z.NO-A91616","2017-04-16T11:19:02",,0,1010649168,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492341542,0
"B752",34000,,"2017-04-16T11:20:58",,,1010657376,false,29.4873,-84.6306,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492341658,
"B752",34000,,"2017-04-16T11:21:14",,,1010652134,false,29.449,-84.5183,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492341674,
"B752",34000,,"2017-04-16T11:21:59",,,1010662612,false,29.5334,-84.7541,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492341719,
"B752",34000,"z.NO-A91616","2017-04-16T11:23:56",,0,1010678021,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492341836,0
"B752",34000,,"2017-04-16T11:23:56",,,1010681489,false,29.6179,-84.9861,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492341836,
"B752",34000,,"2017-04-16T11:24:08",,,1010667957,false,29.5746,-84.8642,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492341848,
"B752",34000,"z.NO-A91616","2017-04-16T11:24:50",,0,1010691564,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492341890,0
"B752",34000,,"2017-04-16T11:25:00",,,1010695157,false,29.6635,-85.1105,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492341900,
"B752",34000,"z.NO-A91616","2017-04-16T11:26:53",,0,1010715558,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492342013,0
"B752",34000,,"2017-04-16T11:27:13",,,1010700526,false,29.7033,-85.2275,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492342033,
"B752",34000,,"2017-04-16T11:27:37",,,1010712229,false,29.7471,-85.3489,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492342057,
"B752",34000,"z.NO-A91616","2017-04-16T11:27:52",,0,1010724461,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492342072,0
"B752",34000,,"2017-04-16T11:28:57",,,1010733627,false,29.8316,-85.5863,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492342137,
"B752",34000,,"2017-04-16T11:29:06",,,1010728294,false,29.7848,-85.4547,"A91616",,"N685DA","adsbexchange","2","11081238",,,"2654",1492342146,
"B752",34000,"z.NO-A91616","2017-04-16T11:29:47",,0,1010748953,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492342187,0
"B752",34000,,"2017-04-16T11:30:54",,,1010753001,false,29.9064,-85.7997,"A91616",,"N685DA","adsbexchange","2","11081238",,396,"2654",1492342254,85
"B752",34000,"z.NO-A91616","2017-04-16T11:31:53",,0,1010763015,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492342313,0
"B752",34036,,"2017-04-16T11:33:07",,,1010767113,false,29.9553,-85.9237,"A91616",,"N685DA","adsbexchange","2","11081238",,399,"2654",1492342387,48
"B752",34000,"z.NO-A91616","2017-04-16T11:33:45",,0,1010787505,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492342425,0
"B752",34000,,"2017-04-16T11:33:55",,,1010784261,false,30.0365,-86.1621,"A91616",,"N685DA","adsbexchange","2","11081238",,399,"2654",1492342435,37
"B752",34006,,"2017-04-16T11:34:13",,,1010772506,false,29.9857,-86.0225,"A91616",,"N685DA","adsbexchange","2","11081238",,400,"2654",1492342453,4
"B752",34000,"z.NO-A91616","2017-04-16T11:34:48",,0,1010802078,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492342488,0
"B752",34000,,"2017-04-16T11:35:00",,,1010792136,false,30.0715,-86.2639,"A91616",,"N685DA","adsbexchange","2","11081238",,394,"2654",1492342500,-2
"B752",34012,,"2017-04-16T11:35:57",,,1010806367,false,30.117,-86.3963,"A91616",,"N685DA","adsbexchange","2","11081238",,399,"2654",1492342557,46
"B752",34000,"z.NO-A91616","2017-04-16T11:36:49",,0,1010816327,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492342609,0
"B752",34000,,"2017-04-16T11:36:55",,,1010820603,false,30.1506,-86.4921,"A91616",,"N685DA","adsbexchange","2","11081238",,399,"2654",1492342615,-16
"B752",34202,,"2017-04-16T11:37:46",,,1010834933,false,30.1905,-86.5966,"A91616",,"N685DA","adsbexchange","2","11081238",,390,"2654",1492342666,209
"B752",34000,"z.NO-A91616","2017-04-16T11:37:51",,0,1010830555,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492342671,0
"B752",34000,,"2017-04-16T11:39:28",,,1010852117,false,30.2553,-86.7996,"A91616",,"N685DA","adsbexchange","2","11081238",,396,"2654",1492342768,-542
"B752",34000,"z.NO-A91616","2017-04-16T11:39:43",,0,1010855233,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492342783,0
"B752",34000,,"2017-04-16T11:39:59",,,1010840396,false,30.2248,-86.7103,"A91616",,"N685DA","adsbexchange","2","11081238",,414,"2654",1492342799,-146
"B752",34000,,"2017-04-16T11:41:26",,,1010874583,false,30.3425,-87.0653,"A91616",,"N685DA","adsbexchange","2","11081238",,580,"2654",1492342886,-2966
"B752",34000,,"2017-04-16T11:41:40",,,1010860174,false,30.294,-86.9087,"A91616",,"N685DA","adsbexchange","2","11081238",,391,"2654",1492342900,-265
"B752",34000,"z.NO-A91616","2017-04-16T11:41:52",,0,1010869997,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492342912,0
"B752",34000,"z.NO-A91616","2017-04-16T11:42:49",,0,1010884372,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492342969,0
"B752",34214,,"2017-04-16T11:43:31",,,1010889082,false,30.3756,-87.2703,"A91616",,"N685DA","adsbexchange","2","11081238",,556,"2654",1492343011,-1654
"B752",34000,"z.NO-A91616","2017-04-16T11:43:54",,0,1010903804,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492343034,0
"B752",34000,"z.NO-A91616","2017-04-16T11:44:53",,0,1010918247,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492343093,0
"B752",34000,,"2017-04-16T11:45:14",,,1010900924,false,30.4198,-87.379,"A91616",,"N685DA","adsbexchange","2","11081238",,376,"4551",1492343114,366
"B752",33905,,"2017-04-16T11:45:34",,,1010915419,false,30.4608,-87.4344,"A91616",,"N685DA","adsbexchange","2","11081238",,371,"4551",1492343134,-196
"B752",34044,,"2017-04-16T11:45:58",,,1010923677,false,30.5201,-87.5887,"A91616",,"N685DA","adsbexchange","2","11081238",,422,"4551",1492343158,83
"B752",34000,"z.NO-A91616","2017-04-16T11:46:42",,0,1010933399,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492343202,0
"B752",34000,,"2017-04-16T11:46:58",,,1010938264,false,30.5432,-87.7111,"A91616",,"N685DA","adsbexchange","2","11081238",,431,"4551",1492343218,-18
"B752",34000,"z.NO-A91616","2017-04-16T11:47:46",,0,1010947944,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492343266,0
"B752",34000,,"2017-04-16T11:48:39",,,1010952894,false,30.5926,-87.8336,"A91616",,"N685DA","adsbexchange","2","11081238",,363,"4551",1492343319,220
"B752",34000,"z.NO-A91616","2017-04-16T11:48:49",,0,1010967582,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492343329,0
"B752",34000,"z.NO-A91616","2017-04-16T11:49:49",,0,1010982200,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492343389,0
"B752",34057,,"2017-04-16T11:50:01",,,1010979438,false,30.6783,-88.0843,"A91616",,"N685DA","adsbexchange","2","11081238",,413,"4551",1492343401,-112
"B752",34000,"z.NO-A91616","2017-04-16T11:50:48",,0,1010991781,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492343448,0
"B752",34000,,"2017-04-16T11:51:42",,,1010996800,false,30.6897,-88.1398,"A91616",,"N685DA","adsbexchange","2","11081238",,447,"4551",1492343502,-1091
"B752",34029,,"2017-04-16T11:51:59",,,1011002323,false,30.7699,-88.2854,"A91616",,"N685DA","adsbexchange","2","11081238",,368,"4551",1492343519,47
"B752",34000,"z.NO-A91616","2017-04-16T11:52:54",,0,1011016883,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492343574,0
"B752",34006,,"2017-04-16T11:52:56",,,1011014227,false,30.8031,-88.4161,"A91616",,"N685DA","adsbexchange","2","11081238",,407,"4551",1492343576,34
"B752",34018,,"2017-04-16T11:53:12",,,1011031612,false,30.8062,-88.4402,"A91616",,"N685DA","adsbexchange","2","11081238",,414,"4551",1492343592,63
"B752",34000,"z.NO-A91616","2017-04-16T11:53:52",,0,1011026495,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492343632,0
"B752",34000,"z.NO-A91616","2017-04-16T11:54:52",,0,1011046121,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492343692,0
"B752",34032,,"2017-04-16T11:55:27",,,1011043491,false,30.8679,-88.6407,"A91616",,"N685DA","adsbexchange","2","11081238",,414,"4551",1492343727,63
"B752",34006,,"2017-04-16T11:55:37",,,1011051734,false,30.8997,-88.7408,"A91616",,"N685DA","adsbexchange","2","11081238",,400,"4551",1492343737,13
"B752",34000,"z.NO-A91616","2017-04-16T11:55:50",,0,1011061159,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492343750,0
"B752",34000,"z.NO-A91616","2017-04-16T11:57:52",,0,1011075801,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2654",1492343872,0
"B752",34000,"9EX0Z","2017-04-16T11:59:46",,,1011168428,false,30.8997,-88.7408,"A91616",,"N685DA","adsbexchange","2","11081238",,400,"4454",1492343986,13
"B752",34000,,"2017-04-16T11:59:48",,,1011110241,false,30.8997,-88.7408,"A91616",,"N685DA","adsbexchange","2","11081238",,400,"4551",1492343988,13
